,Transaction,Date,Customer,Item_Code,Brand,Qty
3943,sales,15-Mar-23,C1,A2,LUX,1
3944,sales,15-Mar-23,C1,A3,Park Avenue,4
3945,sales,15-Mar-23,C1,A4,Cinthol,1
3946,sales,15-Mar-23,C1,A5,Dove,2
3947,sales,15-Mar-23,C1,A6,Medimix,2
3948,sales,15-Mar-23,C2,A1,Hamam,9
3949,sales,15-Mar-23,C2,A2,LUX,7
3950,sales,15-Mar-23,C2,A3,Park Avenue,1
3951,sales,15-Mar-23,C2,A4,Cinthol,4
3952,sales,15-Mar-23,C2,A5,Dove,5
3953,sales,15-Mar-23,C2,A6,Medimix,6
3954,sales,15-Mar-23,C3,A1,Hamam,9
3955,sales,15-Mar-23,C3,A2,LUX,9
3956,sales,15-Mar-23,C3,A3,Park Avenue,10
3957,sales,15-Mar-23,C3,A4,Cinthol,8
3958,sales,15-Mar-23,C3,A5,Dove,7
3959,sales,15-Mar-23,C3,A6,Medimix,10
3960,sales,15-Mar-23,C4,A1,Hamam,5
3961,sales,15-Mar-23,C4,A2,LUX,10
3962,sales,15-Mar-23,C4,A3,Park Avenue,3
3963,sales,15-Mar-23,C4,A4,Cinthol,4
3964,sales,15-Mar-23,C4,A5,Dove,8
3965,sales,15-Mar-23,C4,A6,Medimix,10
3966,sales,15-Mar-23,C5,A1,Hamam,4
3967,sales,15-Mar-23,C5,A2,LUX,2
3968,sales,15-Mar-23,C5,A3,Park Avenue,4
3969,sales,15-Mar-23,C5,A4,Cinthol,4
3970,sales,15-Mar-23,C5,A5,Dove,7
3971,sales,15-Mar-23,C5,A6,Medimix,7
3972,sales,15-Mar-23,C6,A1,Hamam,1
3973,sales,15-Mar-23,C6,A2,LUX,8
3974,sales,15-Mar-23,C6,A3,Park Avenue,5
3975,sales,15-Mar-23,C6,A4,Cinthol,6
3976,sales,15-Mar-23,C6,A5,Dove,4
3977,sales,15-Mar-23,C6,A6,Medimix,10
3978,sales,15-Mar-23,C7,A1,Hamam,2
3979,sales,15-Mar-23,C7,A2,LUX,7
3980,sales,15-Mar-23,C7,A3,Park Avenue,5
3981,sales,15-Mar-23,C7,A4,Cinthol,2
3982,sales,15-Mar-23,C7,A5,Dove,6
3983,sales,15-Mar-23,C7,A6,Medimix,2
3984,sales,15-Mar-23,C8,A1,Hamam,4
3985,sales,15-Mar-23,C8,A2,LUX,6
3986,sales,15-Mar-23,C8,A3,Park Avenue,1
3987,sales,15-Mar-23,C8,A4,Cinthol,4
3988,sales,15-Mar-23,C8,A5,Dove,10
3989,sales,15-Mar-23,C8,A6,Medimix,3
3990,sales,15-Mar-23,C9,A1,Hamam,8
3991,sales,15-Mar-23,C9,A2,LUX,2
3992,sales,15-Mar-23,C9,A3,Park Avenue,1
3993,sales,15-Mar-23,C9,A4,Cinthol,3
3994,sales,15-Mar-23,C9,A5,Dove,9
3995,sales,15-Mar-23,C9,A6,Medimix,8
3996,sales,16-Mar-23,C1,A1,Hamam,10
3997,sales,16-Mar-23,C1,A2,LUX,1
3998,sales,16-Mar-23,C1,A3,Park Avenue,1
3999,sales,16-Mar-23,C1,A4,Cinthol,9
4000,sales,16-Mar-23,C1,A5,Dove,3
4001,sales,16-Mar-23,C1,A6,Medimix,7
4002,sales,16-Mar-23,C2,A1,Hamam,3
4003,sales,16-Mar-23,C2,A2,LUX,10
4004,sales,16-Mar-23,C2,A3,Park Avenue,2
4005,sales,16-Mar-23,C2,A4,Cinthol,4
4006,sales,16-Mar-23,C2,A5,Dove,4
4007,sales,16-Mar-23,C2,A6,Medimix,4
4008,sales,16-Mar-23,C3,A1,Hamam,1
4009,sales,16-Mar-23,C3,A2,LUX,2
4010,sales,16-Mar-23,C3,A3,Park Avenue,8
4011,sales,16-Mar-23,C3,A4,Cinthol,8
4012,sales,16-Mar-23,C3,A5,Dove,6
4013,sales,16-Mar-23,C3,A6,Medimix,4
4014,sales,16-Mar-23,C4,A1,Hamam,2
4015,sales,16-Mar-23,C4,A2,LUX,10
4016,sales,16-Mar-23,C4,A3,Park Avenue,3
4017,sales,16-Mar-23,C4,A4,Cinthol,1
4018,sales,16-Mar-23,C4,A5,Dove,4
4019,sales,16-Mar-23,C4,A6,Medimix,5
4020,sales,16-Mar-23,C5,A1,Hamam,4
4021,sales,16-Mar-23,C5,A2,LUX,8
4022,sales,16-Mar-23,C5,A3,Park Avenue,3
4023,sales,16-Mar-23,C5,A4,Cinthol,7
4024,sales,16-Mar-23,C5,A5,Dove,5
4025,sales,16-Mar-23,C5,A6,Medimix,5
4026,sales,16-Mar-23,C6,A1,Hamam,3
4027,sales,16-Mar-23,C6,A2,LUX,4
4028,sales,16-Mar-23,C6,A3,Park Avenue,7
4029,sales,16-Mar-23,C6,A4,Cinthol,4
4030,sales,16-Mar-23,C6,A5,Dove,1
4031,sales,16-Mar-23,C6,A6,Medimix,10
4032,sales,16-Mar-23,C7,A1,Hamam,4
4033,sales,16-Mar-23,C7,A2,LUX,2
4034,sales,16-Mar-23,C7,A3,Park Avenue,2
4035,sales,16-Mar-23,C7,A4,Cinthol,10
4036,sales,16-Mar-23,C7,A5,Dove,5
4037,sales,16-Mar-23,C7,A6,Medimix,6
4038,sales,16-Mar-23,C8,A1,Hamam,8
4039,sales,16-Mar-23,C8,A2,LUX,3
4040,sales,16-Mar-23,C8,A3,Park Avenue,1
4041,sales,16-Mar-23,C8,A4,Cinthol,4
4042,sales,16-Mar-23,C8,A5,Dove,9
4043,sales,16-Mar-23,C8,A6,Medimix,9
4044,sales,16-Mar-23,C9,A1,Hamam,4
4045,sales,16-Mar-23,C9,A2,LUX,10
4046,sales,16-Mar-23,C9,A3,Park Avenue,3
4047,sales,16-Mar-23,C9,A4,Cinthol,7
4048,sales,16-Mar-23,C9,A5,Dove,9
4049,sales,16-Mar-23,C9,A6,Medimix,6
4050,sales,17-Mar-23,C1,A1,Hamam,4
4051,sales,17-Mar-23,C1,A2,LUX,4
4052,sales,17-Mar-23,C1,A3,Park Avenue,8
4053,sales,17-Mar-23,C1,A4,Cinthol,9
4054,sales,17-Mar-23,C1,A5,Dove,5
4055,sales,17-Mar-23,C1,A6,Medimix,10
4056,sales,17-Mar-23,C2,A1,Hamam,6
4057,sales,17-Mar-23,C2,A2,LUX,8
4058,sales,17-Mar-23,C2,A3,Park Avenue,9
4059,sales,17-Mar-23,C2,A4,Cinthol,4
4060,sales,17-Mar-23,C2,A5,Dove,10
4061,sales,17-Mar-23,C2,A6,Medimix,7
4062,sales,17-Mar-23,C3,A1,Hamam,2
4063,sales,17-Mar-23,C3,A2,LUX,8
4064,sales,17-Mar-23,C3,A3,Park Avenue,8
4065,sales,17-Mar-23,C3,A4,Cinthol,6
4066,sales,17-Mar-23,C3,A5,Dove,2
4067,sales,17-Mar-23,C3,A6,Medimix,3
4068,sales,17-Mar-23,C4,A1,Hamam,9
4069,sales,17-Mar-23,C4,A2,LUX,6
4070,sales,17-Mar-23,C4,A3,Park Avenue,2
4071,sales,17-Mar-23,C4,A4,Cinthol,7
4072,sales,17-Mar-23,C4,A5,Dove,10
4073,sales,17-Mar-23,C4,A6,Medimix,2
4074,sales,17-Mar-23,C5,A1,Hamam,4
4075,sales,17-Mar-23,C5,A2,LUX,6
4076,sales,17-Mar-23,C5,A3,Park Avenue,9
4077,sales,17-Mar-23,C5,A4,Cinthol,8
4078,sales,17-Mar-23,C5,A5,Dove,10
4079,sales,17-Mar-23,C5,A6,Medimix,8
4080,sales,17-Mar-23,C6,A1,Hamam,10
4081,sales,17-Mar-23,C6,A2,LUX,5
4082,sales,17-Mar-23,C6,A3,Park Avenue,2
4083,sales,17-Mar-23,C6,A4,Cinthol,3
4084,sales,17-Mar-23,C6,A5,Dove,7
4085,sales,17-Mar-23,C6,A6,Medimix,3
4086,sales,17-Mar-23,C7,A1,Hamam,6
4087,sales,17-Mar-23,C7,A2,LUX,4
4088,sales,17-Mar-23,C7,A3,Park Avenue,7
4089,sales,17-Mar-23,C7,A4,Cinthol,1
4090,sales,17-Mar-23,C7,A5,Dove,7
4091,sales,17-Mar-23,C7,A6,Medimix,4
4092,sales,17-Mar-23,C8,A1,Hamam,6
4093,sales,17-Mar-23,C8,A2,LUX,6
4094,sales,17-Mar-23,C8,A3,Park Avenue,10
4095,sales,17-Mar-23,C8,A4,Cinthol,6
4096,sales,17-Mar-23,C8,A5,Dove,9
4097,sales,17-Mar-23,C8,A6,Medimix,2
4098,sales,17-Mar-23,C9,A1,Hamam,5
4099,sales,17-Mar-23,C9,A2,LUX,2
4100,sales,17-Mar-23,C9,A3,Park Avenue,4
4101,sales,17-Mar-23,C9,A4,Cinthol,5
4102,sales,17-Mar-23,C9,A5,Dove,1
4103,sales,17-Mar-23,C9,A6,Medimix,6
4104,sales,18-Mar-23,C1,A1,Hamam,9
4105,sales,18-Mar-23,C1,A2,LUX,6
4106,sales,18-Mar-23,C1,A3,Park Avenue,10
4107,sales,18-Mar-23,C1,A4,Cinthol,9
4108,sales,18-Mar-23,C1,A5,Dove,5
4109,sales,18-Mar-23,C1,A6,Medimix,4
4110,sales,18-Mar-23,C2,A1,Hamam,8
4111,sales,18-Mar-23,C2,A2,LUX,2
4112,sales,18-Mar-23,C2,A3,Park Avenue,2
4113,sales,18-Mar-23,C2,A4,Cinthol,1
4114,sales,18-Mar-23,C2,A5,Dove,4
4115,sales,18-Mar-23,C2,A6,Medimix,2
4116,sales,18-Mar-23,C3,A1,Hamam,4
4117,sales,18-Mar-23,C3,A2,LUX,5
4118,sales,18-Mar-23,C3,A3,Park Avenue,3
4119,sales,18-Mar-23,C3,A4,Cinthol,6
4120,sales,18-Mar-23,C3,A5,Dove,2
4121,sales,18-Mar-23,C3,A6,Medimix,1
4122,sales,18-Mar-23,C4,A1,Hamam,8
4123,sales,18-Mar-23,C4,A2,LUX,10
4124,sales,18-Mar-23,C4,A3,Park Avenue,10
4125,sales,18-Mar-23,C4,A4,Cinthol,7
4126,sales,18-Mar-23,C4,A5,Dove,5
4127,sales,18-Mar-23,C4,A6,Medimix,2
4128,sales,18-Mar-23,C5,A1,Hamam,5
4129,sales,18-Mar-23,C5,A2,LUX,9
4130,sales,18-Mar-23,C5,A3,Park Avenue,5
4131,sales,18-Mar-23,C5,A4,Cinthol,1
4132,sales,18-Mar-23,C5,A5,Dove,10
4133,sales,18-Mar-23,C5,A6,Medimix,9
4134,sales,18-Mar-23,C6,A1,Hamam,5
4135,sales,18-Mar-23,C6,A2,LUX,2
4136,sales,18-Mar-23,C6,A3,Park Avenue,10
4137,sales,18-Mar-23,C6,A4,Cinthol,8
4138,sales,18-Mar-23,C6,A5,Dove,4
4139,sales,18-Mar-23,C6,A6,Medimix,8
4140,sales,18-Mar-23,C7,A1,Hamam,6
4141,sales,18-Mar-23,C7,A2,LUX,5
4142,sales,18-Mar-23,C7,A3,Park Avenue,7
4143,sales,18-Mar-23,C7,A4,Cinthol,7
4144,sales,18-Mar-23,C7,A5,Dove,5
4145,sales,18-Mar-23,C7,A6,Medimix,8
4146,sales,18-Mar-23,C8,A1,Hamam,7
4147,sales,18-Mar-23,C8,A2,LUX,2
4148,sales,18-Mar-23,C8,A3,Park Avenue,8
4149,sales,18-Mar-23,C8,A4,Cinthol,5
4150,sales,18-Mar-23,C8,A5,Dove,10
4151,sales,18-Mar-23,C8,A6,Medimix,4
4152,sales,18-Mar-23,C9,A1,Hamam,8
4153,sales,18-Mar-23,C9,A2,LUX,5
4154,sales,18-Mar-23,C9,A3,Park Avenue,9
4155,sales,18-Mar-23,C9,A4,Cinthol,10
4156,sales,18-Mar-23,C9,A5,Dove,9
4157,sales,18-Mar-23,C9,A6,Medimix,2
4158,sales,19-Mar-23,C1,A1,Hamam,10
4159,sales,19-Mar-23,C1,A2,LUX,3
4160,sales,19-Mar-23,C1,A3,Park Avenue,3
4161,sales,19-Mar-23,C1,A4,Cinthol,9
4162,sales,19-Mar-23,C1,A5,Dove,6
4163,sales,19-Mar-23,C1,A6,Medimix,2
4164,sales,19-Mar-23,C2,A1,Hamam,8
4165,sales,19-Mar-23,C2,A2,LUX,8
4166,sales,19-Mar-23,C2,A3,Park Avenue,6
4167,sales,19-Mar-23,C2,A4,Cinthol,1
4168,sales,19-Mar-23,C2,A5,Dove,3
4169,sales,19-Mar-23,C2,A6,Medimix,7
4170,sales,19-Mar-23,C3,A1,Hamam,8
4171,sales,19-Mar-23,C3,A2,LUX,7
4172,sales,19-Mar-23,C3,A3,Park Avenue,1
4173,sales,19-Mar-23,C3,A4,Cinthol,9
4174,sales,19-Mar-23,C3,A5,Dove,1
4175,sales,19-Mar-23,C3,A6,Medimix,8
4176,sales,19-Mar-23,C4,A1,Hamam,1
4177,sales,19-Mar-23,C4,A2,LUX,1
4178,sales,19-Mar-23,C4,A3,Park Avenue,8
4179,sales,19-Mar-23,C4,A4,Cinthol,5
4180,sales,19-Mar-23,C4,A5,Dove,1
4181,sales,19-Mar-23,C4,A6,Medimix,9
4182,sales,19-Mar-23,C5,A1,Hamam,5
4183,sales,19-Mar-23,C5,A2,LUX,4
4184,sales,19-Mar-23,C5,A3,Park Avenue,7
4185,sales,19-Mar-23,C5,A4,Cinthol,1
4186,sales,19-Mar-23,C5,A5,Dove,4
4187,sales,19-Mar-23,C5,A6,Medimix,10
4188,sales,19-Mar-23,C6,A1,Hamam,3
4189,sales,19-Mar-23,C6,A2,LUX,9
4190,sales,19-Mar-23,C6,A3,Park Avenue,7
4191,sales,19-Mar-23,C6,A4,Cinthol,6
4192,sales,19-Mar-23,C6,A5,Dove,8
4193,sales,19-Mar-23,C6,A6,Medimix,10
4194,sales,19-Mar-23,C7,A1,Hamam,3
4195,sales,19-Mar-23,C7,A2,LUX,2
4196,sales,19-Mar-23,C7,A3,Park Avenue,10
4197,sales,19-Mar-23,C7,A4,Cinthol,5
4198,sales,19-Mar-23,C7,A5,Dove,9
4199,sales,19-Mar-23,C7,A6,Medimix,1
4200,sales,19-Mar-23,C8,A1,Hamam,5
4201,sales,19-Mar-23,C8,A2,LUX,7
4202,sales,19-Mar-23,C8,A3,Park Avenue,1
4203,sales,19-Mar-23,C8,A4,Cinthol,5
4204,sales,19-Mar-23,C8,A5,Dove,3
4205,sales,19-Mar-23,C8,A6,Medimix,4
4206,sales,19-Mar-23,C9,A1,Hamam,3
4207,sales,19-Mar-23,C9,A2,LUX,7
4208,sales,19-Mar-23,C9,A3,Park Avenue,8
4209,sales,19-Mar-23,C9,A4,Cinthol,10
4210,sales,19-Mar-23,C9,A5,Dove,6
4211,sales,19-Mar-23,C9,A6,Medimix,6
4212,sales,20-Mar-23,C1,A1,Hamam,9
4213,sales,20-Mar-23,C1,A2,LUX,6
4214,sales,20-Mar-23,C1,A3,Park Avenue,8
4215,sales,20-Mar-23,C1,A4,Cinthol,7
4216,sales,20-Mar-23,C1,A5,Dove,3
4217,sales,20-Mar-23,C1,A6,Medimix,5
4218,sales,20-Mar-23,C2,A1,Hamam,10
4219,sales,20-Mar-23,C2,A2,LUX,9
4220,sales,20-Mar-23,C2,A3,Park Avenue,3
4221,sales,20-Mar-23,C2,A4,Cinthol,6
4222,sales,20-Mar-23,C2,A5,Dove,3
4223,sales,20-Mar-23,C2,A6,Medimix,9
4224,sales,20-Mar-23,C3,A1,Hamam,1
4225,sales,20-Mar-23,C3,A2,LUX,5
4226,sales,20-Mar-23,C3,A3,Park Avenue,7
4227,sales,20-Mar-23,C3,A4,Cinthol,4
4228,sales,20-Mar-23,C3,A5,Dove,10
4229,sales,20-Mar-23,C3,A6,Medimix,2
4230,sales,20-Mar-23,C4,A1,Hamam,4
4231,sales,20-Mar-23,C4,A2,LUX,6
4232,sales,20-Mar-23,C4,A3,Park Avenue,9
4233,sales,20-Mar-23,C4,A4,Cinthol,7
4234,sales,20-Mar-23,C4,A5,Dove,6
4235,sales,20-Mar-23,C4,A6,Medimix,1
4236,sales,20-Mar-23,C5,A1,Hamam,10
4237,sales,20-Mar-23,C5,A2,LUX,9
4238,sales,20-Mar-23,C5,A3,Park Avenue,10
4239,sales,20-Mar-23,C5,A4,Cinthol,4
4240,sales,20-Mar-23,C5,A5,Dove,2
4241,sales,20-Mar-23,C5,A6,Medimix,5
4242,sales,20-Mar-23,C6,A1,Hamam,8
4243,sales,20-Mar-23,C6,A2,LUX,9
4244,sales,20-Mar-23,C6,A3,Park Avenue,1
4245,sales,20-Mar-23,C6,A4,Cinthol,1
4246,sales,20-Mar-23,C6,A5,Dove,5
4247,sales,20-Mar-23,C6,A6,Medimix,3
4248,sales,20-Mar-23,C7,A1,Hamam,5
4249,sales,20-Mar-23,C7,A2,LUX,1
4250,sales,20-Mar-23,C7,A3,Park Avenue,10
4251,sales,20-Mar-23,C7,A4,Cinthol,2
4252,sales,20-Mar-23,C7,A5,Dove,5
4253,sales,20-Mar-23,C7,A6,Medimix,10
4254,sales,20-Mar-23,C8,A1,Hamam,6
4255,sales,20-Mar-23,C8,A2,LUX,5
4256,sales,20-Mar-23,C8,A3,Park Avenue,8
4257,sales,20-Mar-23,C8,A4,Cinthol,5
4258,sales,20-Mar-23,C8,A5,Dove,9
4259,sales,20-Mar-23,C8,A6,Medimix,5
4260,sales,20-Mar-23,C9,A1,Hamam,10
4261,sales,20-Mar-23,C9,A2,LUX,10
4262,sales,20-Mar-23,C9,A3,Park Avenue,1
4263,sales,20-Mar-23,C9,A4,Cinthol,1
4264,sales,20-Mar-23,C9,A5,Dove,6
4265,sales,20-Mar-23,C9,A6,Medimix,3
4266,sales,21-Mar-23,C1,A1,Hamam,9
4267,sales,21-Mar-23,C1,A2,LUX,8
4268,sales,21-Mar-23,C1,A3,Park Avenue,7
4269,sales,21-Mar-23,C1,A4,Cinthol,7
4270,sales,21-Mar-23,C1,A5,Dove,8
4271,sales,21-Mar-23,C1,A6,Medimix,1
4272,sales,21-Mar-23,C2,A1,Hamam,3
4273,sales,21-Mar-23,C2,A2,LUX,9
4274,sales,21-Mar-23,C2,A3,Park Avenue,8
4275,sales,21-Mar-23,C2,A4,Cinthol,10
4276,sales,21-Mar-23,C2,A5,Dove,2
4277,sales,21-Mar-23,C2,A6,Medimix,9
4278,sales,21-Mar-23,C3,A1,Hamam,6
4279,sales,21-Mar-23,C3,A2,LUX,8
4280,sales,21-Mar-23,C3,A3,Park Avenue,3
4281,sales,21-Mar-23,C3,A4,Cinthol,9
4282,sales,21-Mar-23,C3,A5,Dove,9
4283,sales,21-Mar-23,C3,A6,Medimix,8
4284,sales,21-Mar-23,C4,A1,Hamam,5
4285,sales,21-Mar-23,C4,A2,LUX,5
4286,sales,21-Mar-23,C4,A3,Park Avenue,4
4287,sales,21-Mar-23,C4,A4,Cinthol,10
4288,sales,21-Mar-23,C4,A5,Dove,1
4289,sales,21-Mar-23,C4,A6,Medimix,4
4290,sales,21-Mar-23,C5,A1,Hamam,6
4291,sales,21-Mar-23,C5,A2,LUX,3
4292,sales,21-Mar-23,C5,A3,Park Avenue,1
4293,sales,21-Mar-23,C5,A4,Cinthol,9
4294,sales,21-Mar-23,C5,A5,Dove,4
4295,sales,21-Mar-23,C5,A6,Medimix,9
4296,sales,21-Mar-23,C6,A1,Hamam,4
4297,sales,21-Mar-23,C6,A2,LUX,8
4298,sales,21-Mar-23,C6,A3,Park Avenue,7
4299,sales,21-Mar-23,C6,A4,Cinthol,8
4300,sales,21-Mar-23,C6,A5,Dove,8
4301,sales,21-Mar-23,C6,A6,Medimix,4
4302,sales,21-Mar-23,C7,A1,Hamam,8
4303,sales,21-Mar-23,C7,A2,LUX,4
4304,sales,21-Mar-23,C7,A3,Park Avenue,7
4305,sales,21-Mar-23,C7,A4,Cinthol,9
4306,sales,21-Mar-23,C7,A5,Dove,4
4307,sales,21-Mar-23,C7,A6,Medimix,5
4308,sales,21-Mar-23,C8,A1,Hamam,4
4309,sales,21-Mar-23,C8,A2,LUX,2
4310,sales,21-Mar-23,C8,A3,Park Avenue,6
4311,sales,21-Mar-23,C8,A4,Cinthol,3
4312,sales,21-Mar-23,C8,A5,Dove,9
4313,sales,21-Mar-23,C8,A6,Medimix,9
4314,sales,21-Mar-23,C9,A1,Hamam,5
4315,sales,21-Mar-23,C9,A2,LUX,9
4316,sales,21-Mar-23,C9,A3,Park Avenue,7
4317,sales,21-Mar-23,C9,A4,Cinthol,3
4318,sales,21-Mar-23,C9,A5,Dove,6
4319,sales,21-Mar-23,C9,A6,Medimix,8
4320,sales,22-Mar-23,C1,A1,Hamam,3
4321,sales,22-Mar-23,C1,A2,LUX,7
4322,sales,22-Mar-23,C1,A3,Park Avenue,7
4323,sales,22-Mar-23,C1,A4,Cinthol,6
4324,sales,22-Mar-23,C1,A5,Dove,8
4325,sales,22-Mar-23,C1,A6,Medimix,3
4326,sales,22-Mar-23,C2,A1,Hamam,4
4327,sales,22-Mar-23,C2,A2,LUX,3
4328,sales,22-Mar-23,C2,A3,Park Avenue,10
4329,sales,22-Mar-23,C2,A4,Cinthol,9
4330,sales,22-Mar-23,C2,A5,Dove,9
4331,sales,22-Mar-23,C2,A6,Medimix,9
4332,sales,22-Mar-23,C3,A1,Hamam,6
4333,sales,22-Mar-23,C3,A2,LUX,6
4334,sales,22-Mar-23,C3,A3,Park Avenue,2
4335,sales,22-Mar-23,C3,A4,Cinthol,8
4336,sales,22-Mar-23,C3,A5,Dove,10
4337,sales,22-Mar-23,C3,A6,Medimix,2
4338,sales,22-Mar-23,C4,A1,Hamam,2
4339,sales,22-Mar-23,C4,A2,LUX,9
4340,sales,22-Mar-23,C4,A3,Park Avenue,4
4341,sales,22-Mar-23,C4,A4,Cinthol,10
4342,sales,22-Mar-23,C4,A5,Dove,7
4343,sales,22-Mar-23,C4,A6,Medimix,9
4344,sales,22-Mar-23,C5,A1,Hamam,2
4345,sales,22-Mar-23,C5,A2,LUX,6
4346,sales,22-Mar-23,C5,A3,Park Avenue,8
4347,sales,22-Mar-23,C5,A4,Cinthol,9
4348,sales,22-Mar-23,C5,A5,Dove,2
4349,sales,22-Mar-23,C5,A6,Medimix,3
4350,sales,22-Mar-23,C6,A1,Hamam,2
4351,sales,22-Mar-23,C6,A2,LUX,2
4352,sales,22-Mar-23,C6,A3,Park Avenue,7
4353,sales,22-Mar-23,C6,A4,Cinthol,8
4354,sales,22-Mar-23,C6,A5,Dove,4
4355,sales,22-Mar-23,C6,A6,Medimix,5
4356,sales,22-Mar-23,C7,A1,Hamam,9
4357,sales,22-Mar-23,C7,A2,LUX,3
4358,sales,22-Mar-23,C7,A3,Park Avenue,1
4359,sales,22-Mar-23,C7,A4,Cinthol,5
4360,sales,22-Mar-23,C7,A5,Dove,8
4361,sales,22-Mar-23,C7,A6,Medimix,4
4362,sales,22-Mar-23,C8,A1,Hamam,2
4363,sales,22-Mar-23,C8,A2,LUX,5
4364,sales,22-Mar-23,C8,A3,Park Avenue,5
4365,sales,22-Mar-23,C8,A4,Cinthol,5
4366,sales,22-Mar-23,C8,A5,Dove,4
4367,sales,22-Mar-23,C8,A6,Medimix,1
4368,sales,22-Mar-23,C9,A1,Hamam,8
4369,sales,22-Mar-23,C9,A2,LUX,9
4370,sales,22-Mar-23,C9,A3,Park Avenue,7
4371,sales,22-Mar-23,C9,A4,Cinthol,5
4372,sales,22-Mar-23,C9,A5,Dove,6
4373,sales,22-Mar-23,C9,A6,Medimix,6
4374,sales,23-Mar-23,C1,A1,Hamam,2
4375,sales,23-Mar-23,C1,A2,LUX,5
4376,sales,23-Mar-23,C1,A3,Park Avenue,8
4377,sales,23-Mar-23,C1,A4,Cinthol,4
4378,sales,23-Mar-23,C1,A5,Dove,7
4379,sales,23-Mar-23,C1,A6,Medimix,6
4380,sales,23-Mar-23,C2,A1,Hamam,3
4381,sales,23-Mar-23,C2,A2,LUX,5
4382,sales,23-Mar-23,C2,A3,Park Avenue,6
4383,sales,23-Mar-23,C2,A4,Cinthol,9
4384,sales,23-Mar-23,C2,A5,Dove,7
4385,sales,23-Mar-23,C2,A6,Medimix,9
4386,sales,23-Mar-23,C3,A1,Hamam,3
4387,sales,23-Mar-23,C3,A2,LUX,6
4388,sales,23-Mar-23,C3,A3,Park Avenue,3
4389,sales,23-Mar-23,C3,A4,Cinthol,3
4390,sales,23-Mar-23,C3,A5,Dove,9
4391,sales,23-Mar-23,C3,A6,Medimix,1
4392,sales,23-Mar-23,C4,A1,Hamam,5
4393,sales,23-Mar-23,C4,A2,LUX,8
4394,sales,23-Mar-23,C4,A3,Park Avenue,10
4395,sales,23-Mar-23,C4,A4,Cinthol,9
4396,sales,23-Mar-23,C4,A5,Dove,9
4397,sales,23-Mar-23,C4,A6,Medimix,9
4398,sales,23-Mar-23,C5,A1,Hamam,2
4399,sales,23-Mar-23,C5,A2,LUX,5
4400,sales,23-Mar-23,C5,A3,Park Avenue,9
4401,sales,23-Mar-23,C5,A4,Cinthol,3
4402,sales,23-Mar-23,C5,A5,Dove,6
4403,sales,23-Mar-23,C5,A6,Medimix,6
4404,sales,23-Mar-23,C6,A1,Hamam,10
4405,sales,23-Mar-23,C6,A2,LUX,6
4406,sales,23-Mar-23,C6,A3,Park Avenue,8
4407,sales,23-Mar-23,C6,A4,Cinthol,7
4408,sales,23-Mar-23,C6,A5,Dove,7
4409,sales,23-Mar-23,C6,A6,Medimix,5
4410,sales,23-Mar-23,C7,A1,Hamam,1
4411,sales,23-Mar-23,C7,A2,LUX,4
4412,sales,23-Mar-23,C7,A3,Park Avenue,5
4413,sales,23-Mar-23,C7,A4,Cinthol,5
4414,sales,23-Mar-23,C7,A5,Dove,3
4415,sales,23-Mar-23,C7,A6,Medimix,9
4416,sales,23-Mar-23,C8,A1,Hamam,5
4417,sales,23-Mar-23,C8,A2,LUX,1
4418,sales,23-Mar-23,C8,A3,Park Avenue,9
4419,sales,23-Mar-23,C8,A4,Cinthol,5
4420,sales,23-Mar-23,C8,A5,Dove,9
4421,sales,23-Mar-23,C8,A6,Medimix,3
4422,sales,23-Mar-23,C9,A1,Hamam,10
4423,sales,23-Mar-23,C9,A2,LUX,4
4424,sales,23-Mar-23,C9,A3,Park Avenue,4
4425,sales,23-Mar-23,C9,A4,Cinthol,1
4426,sales,23-Mar-23,C9,A5,Dove,5
4427,sales,23-Mar-23,C9,A6,Medimix,1
4428,sales,24-Mar-23,C1,A1,Hamam,10
4429,sales,24-Mar-23,C1,A2,LUX,7
4430,sales,24-Mar-23,C1,A3,Park Avenue,5
4431,sales,24-Mar-23,C1,A4,Cinthol,7
4432,sales,24-Mar-23,C1,A5,Dove,3
4433,sales,24-Mar-23,C1,A6,Medimix,10
4434,sales,24-Mar-23,C2,A1,Hamam,2
4435,sales,24-Mar-23,C2,A2,LUX,1
4436,sales,24-Mar-23,C2,A3,Park Avenue,8
4437,sales,24-Mar-23,C2,A4,Cinthol,9
4438,sales,24-Mar-23,C2,A5,Dove,9
4439,sales,24-Mar-23,C2,A6,Medimix,1
4440,sales,24-Mar-23,C3,A1,Hamam,2
4441,sales,24-Mar-23,C3,A2,LUX,6
4442,sales,24-Mar-23,C3,A3,Park Avenue,6
4443,sales,24-Mar-23,C3,A4,Cinthol,1
4444,sales,24-Mar-23,C3,A5,Dove,3
4445,sales,24-Mar-23,C3,A6,Medimix,7
4446,sales,24-Mar-23,C4,A1,Hamam,2
4447,sales,24-Mar-23,C4,A2,LUX,5
4448,sales,24-Mar-23,C4,A3,Park Avenue,5
4449,sales,24-Mar-23,C4,A4,Cinthol,5
4450,sales,24-Mar-23,C4,A5,Dove,2
4451,sales,24-Mar-23,C4,A6,Medimix,10
4452,sales,24-Mar-23,C5,A1,Hamam,2
4453,sales,24-Mar-23,C5,A2,LUX,8
4454,sales,24-Mar-23,C5,A3,Park Avenue,9
4455,sales,24-Mar-23,C5,A4,Cinthol,9
4456,sales,24-Mar-23,C5,A5,Dove,9
