,Transaction,Date,Customer,Item_Code,Brand,Qty,Stock_Remaining
1945,sales,05-Feb-23,C9,A2,LUX,1,2355
1946,sales,05-Feb-23,C9,A3,Park Avenue,5,2278
1947,sales,05-Feb-23,C9,A4,Cinthol,4,2265
1948,sales,05-Feb-23,C9,A5,Dove,4,2284
1949,sales,05-Feb-23,C9,A6,Medimix,4,2432
1950,sales,06-Feb-23,C1,A1,Hamam,10,2345
1951,sales,06-Feb-23,C1,A2,LUX,7,2348
1952,sales,06-Feb-23,C1,A3,Park Avenue,5,2273
1953,sales,06-Feb-23,C1,A4,Cinthol,4,2261
1954,sales,06-Feb-23,C1,A5,Dove,9,2275
1955,sales,06-Feb-23,C1,A6,Medimix,7,2425
1956,sales,06-Feb-23,C2,A1,Hamam,8,2337
1957,sales,06-Feb-23,C2,A2,LUX,1,2347
1958,sales,06-Feb-23,C2,A3,Park Avenue,9,2264
1959,sales,06-Feb-23,C2,A4,Cinthol,8,2253
1960,sales,06-Feb-23,C2,A5,Dove,2,2273
1961,sales,06-Feb-23,C2,A6,Medimix,6,2419
1962,sales,06-Feb-23,C3,A1,Hamam,7,2330
1963,sales,06-Feb-23,C3,A2,LUX,1,2346
1964,sales,06-Feb-23,C3,A3,Park Avenue,2,2262
1965,sales,06-Feb-23,C3,A4,Cinthol,2,2251
1966,sales,06-Feb-23,C3,A5,Dove,3,2270
1967,sales,06-Feb-23,C3,A6,Medimix,6,2413
1968,sales,06-Feb-23,C4,A1,Hamam,5,2325
1969,sales,06-Feb-23,C4,A2,LUX,10,2336
1970,sales,06-Feb-23,C4,A3,Park Avenue,4,2258
1971,sales,06-Feb-23,C4,A4,Cinthol,9,2242
1972,sales,06-Feb-23,C4,A5,Dove,3,2267
1973,sales,06-Feb-23,C4,A6,Medimix,2,2411
1974,sales,06-Feb-23,C5,A1,Hamam,9,2316
1975,sales,06-Feb-23,C5,A2,LUX,6,2330
1976,sales,06-Feb-23,C5,A3,Park Avenue,5,2253
1977,sales,06-Feb-23,C5,A4,Cinthol,4,2238
1978,sales,06-Feb-23,C5,A5,Dove,2,2265
1979,sales,06-Feb-23,C5,A6,Medimix,5,2406
1980,sales,06-Feb-23,C6,A1,Hamam,10,2306
1981,sales,06-Feb-23,C6,A2,LUX,10,2320
1982,sales,06-Feb-23,C6,A3,Park Avenue,3,2250
1983,sales,06-Feb-23,C6,A4,Cinthol,2,2236
1984,sales,06-Feb-23,C6,A5,Dove,5,2260
1985,sales,06-Feb-23,C6,A6,Medimix,8,2398
1986,sales,06-Feb-23,C7,A1,Hamam,2,2304
1987,sales,06-Feb-23,C7,A2,LUX,7,2313
1988,sales,06-Feb-23,C7,A3,Park Avenue,6,2244
1989,sales,06-Feb-23,C7,A4,Cinthol,3,2233
1990,sales,06-Feb-23,C7,A5,Dove,10,2250
1991,sales,06-Feb-23,C7,A6,Medimix,1,2397
1992,sales,06-Feb-23,C8,A1,Hamam,3,2301
1993,sales,06-Feb-23,C8,A2,LUX,2,2311
1994,sales,06-Feb-23,C8,A3,Park Avenue,8,2236
1995,sales,06-Feb-23,C8,A4,Cinthol,1,2232
1996,sales,06-Feb-23,C8,A5,Dove,10,2240
1997,sales,06-Feb-23,C8,A6,Medimix,2,2395
1998,sales,06-Feb-23,C9,A1,Hamam,10,2291
1999,sales,06-Feb-23,C9,A2,LUX,8,2303
2000,sales,06-Feb-23,C9,A3,Park Avenue,8,2228
2001,sales,06-Feb-23,C9,A4,Cinthol,9,2223
2002,sales,06-Feb-23,C9,A5,Dove,4,2236
2003,sales,06-Feb-23,C9,A6,Medimix,6,2389
2004,sales,07-Feb-23,C1,A1,Hamam,8,2283
2005,sales,07-Feb-23,C1,A2,LUX,3,2300
2006,sales,07-Feb-23,C1,A3,Park Avenue,6,2222
2007,sales,07-Feb-23,C1,A4,Cinthol,4,2219
2008,sales,07-Feb-23,C1,A5,Dove,5,2231
2009,sales,07-Feb-23,C1,A6,Medimix,1,2388
2010,sales,07-Feb-23,C2,A1,Hamam,7,2276
2011,sales,07-Feb-23,C2,A2,LUX,1,2299
2012,sales,07-Feb-23,C2,A3,Park Avenue,6,2216
2013,sales,07-Feb-23,C2,A4,Cinthol,8,2211
2014,sales,07-Feb-23,C2,A5,Dove,7,2224
2015,sales,07-Feb-23,C2,A6,Medimix,9,2379
2016,sales,07-Feb-23,C3,A1,Hamam,5,2271
2017,sales,07-Feb-23,C3,A2,LUX,7,2292
2018,sales,07-Feb-23,C3,A3,Park Avenue,6,2210
2019,sales,07-Feb-23,C3,A4,Cinthol,8,2203
2020,sales,07-Feb-23,C3,A5,Dove,8,2216
2021,sales,07-Feb-23,C3,A6,Medimix,5,2374
2022,sales,07-Feb-23,C4,A1,Hamam,9,2262
2023,sales,07-Feb-23,C4,A2,LUX,9,2283
2024,sales,07-Feb-23,C4,A3,Park Avenue,1,2209
2025,sales,07-Feb-23,C4,A4,Cinthol,10,2193
2026,sales,07-Feb-23,C4,A5,Dove,5,2211
2027,sales,07-Feb-23,C4,A6,Medimix,4,2370
2028,sales,07-Feb-23,C5,A1,Hamam,9,2253
2029,sales,07-Feb-23,C5,A2,LUX,2,2281
2030,sales,07-Feb-23,C5,A3,Park Avenue,1,2208
2031,sales,07-Feb-23,C5,A4,Cinthol,8,2185
2032,sales,07-Feb-23,C5,A5,Dove,8,2203
2033,sales,07-Feb-23,C5,A6,Medimix,8,2362
2034,sales,07-Feb-23,C6,A1,Hamam,9,2244
2035,sales,07-Feb-23,C6,A2,LUX,1,2280
2036,sales,07-Feb-23,C6,A3,Park Avenue,2,2206
2037,sales,07-Feb-23,C6,A4,Cinthol,9,2176
2038,sales,07-Feb-23,C6,A5,Dove,5,2198
2039,sales,07-Feb-23,C6,A6,Medimix,6,2356
2040,sales,07-Feb-23,C7,A1,Hamam,3,2241
2041,sales,07-Feb-23,C7,A2,LUX,7,2273
2042,sales,07-Feb-23,C7,A3,Park Avenue,6,2200
2043,sales,07-Feb-23,C7,A4,Cinthol,3,2173
2044,sales,07-Feb-23,C7,A5,Dove,5,2193
2045,sales,07-Feb-23,C7,A6,Medimix,3,2353
2046,sales,07-Feb-23,C8,A1,Hamam,7,2234
2047,sales,07-Feb-23,C8,A2,LUX,1,2272
2048,sales,07-Feb-23,C8,A3,Park Avenue,4,2196
2049,sales,07-Feb-23,C8,A4,Cinthol,6,2167
2050,sales,07-Feb-23,C8,A5,Dove,8,2185
2051,sales,07-Feb-23,C8,A6,Medimix,5,2348
2052,sales,07-Feb-23,C9,A1,Hamam,5,2229
2053,sales,07-Feb-23,C9,A2,LUX,2,2270
2054,sales,07-Feb-23,C9,A3,Park Avenue,10,2186
2055,sales,07-Feb-23,C9,A4,Cinthol,8,2159
2056,sales,07-Feb-23,C9,A5,Dove,7,2178
2057,sales,07-Feb-23,C9,A6,Medimix,1,2347
2058,sales,08-Feb-23,C1,A1,Hamam,9,2220
2059,sales,08-Feb-23,C1,A2,LUX,9,2261
2060,sales,08-Feb-23,C1,A3,Park Avenue,3,2183
2061,sales,08-Feb-23,C1,A4,Cinthol,3,2156
2062,sales,08-Feb-23,C1,A5,Dove,3,2175
2063,sales,08-Feb-23,C1,A6,Medimix,3,2344
2064,sales,08-Feb-23,C2,A1,Hamam,3,2217
2065,sales,08-Feb-23,C2,A2,LUX,6,2255
2066,sales,08-Feb-23,C2,A3,Park Avenue,8,2175
2067,sales,08-Feb-23,C2,A4,Cinthol,2,2154
2068,sales,08-Feb-23,C2,A5,Dove,9,2166
2069,sales,08-Feb-23,C2,A6,Medimix,5,2339
2070,sales,08-Feb-23,C3,A1,Hamam,4,2213
2071,sales,08-Feb-23,C3,A2,LUX,7,2248
2072,sales,08-Feb-23,C3,A3,Park Avenue,6,2169
2073,sales,08-Feb-23,C3,A4,Cinthol,5,2149
2074,sales,08-Feb-23,C3,A5,Dove,2,2164
2075,sales,08-Feb-23,C3,A6,Medimix,6,2333
2076,sales,08-Feb-23,C4,A1,Hamam,7,2206
2077,sales,08-Feb-23,C4,A2,LUX,7,2241
2078,sales,08-Feb-23,C4,A3,Park Avenue,4,2165
2079,sales,08-Feb-23,C4,A4,Cinthol,4,2145
2080,sales,08-Feb-23,C4,A5,Dove,10,2154
2081,sales,08-Feb-23,C4,A6,Medimix,4,2329
2082,sales,08-Feb-23,C5,A1,Hamam,9,2197
2083,sales,08-Feb-23,C5,A2,LUX,5,2236
2084,sales,08-Feb-23,C5,A3,Park Avenue,7,2158
2085,sales,08-Feb-23,C5,A4,Cinthol,8,2137
2086,sales,08-Feb-23,C5,A5,Dove,1,2153
2087,sales,08-Feb-23,C5,A6,Medimix,6,2323
2088,sales,08-Feb-23,C6,A1,Hamam,7,2190
2089,sales,08-Feb-23,C6,A2,LUX,3,2233
2090,sales,08-Feb-23,C6,A3,Park Avenue,1,2157
2091,sales,08-Feb-23,C6,A4,Cinthol,2,2135
2092,sales,08-Feb-23,C6,A5,Dove,6,2147
2093,sales,08-Feb-23,C6,A6,Medimix,5,2318
2094,sales,08-Feb-23,C7,A1,Hamam,3,2187
2095,sales,08-Feb-23,C7,A2,LUX,4,2229
2096,sales,08-Feb-23,C7,A3,Park Avenue,2,2155
2097,sales,08-Feb-23,C7,A4,Cinthol,9,2126
2098,sales,08-Feb-23,C7,A5,Dove,7,2140
2099,sales,08-Feb-23,C7,A6,Medimix,2,2316
2100,sales,08-Feb-23,C8,A1,Hamam,2,2185
2101,sales,08-Feb-23,C8,A2,LUX,8,2221
2102,sales,08-Feb-23,C8,A3,Park Avenue,5,2150
2103,sales,08-Feb-23,C8,A4,Cinthol,7,2119
2104,sales,08-Feb-23,C8,A5,Dove,4,2136
2105,sales,08-Feb-23,C8,A6,Medimix,8,2308
2106,sales,08-Feb-23,C9,A1,Hamam,2,2183
2107,sales,08-Feb-23,C9,A2,LUX,3,2218
2108,sales,08-Feb-23,C9,A3,Park Avenue,8,2142
2109,sales,08-Feb-23,C9,A4,Cinthol,1,2118
2110,sales,08-Feb-23,C9,A5,Dove,7,2129
2111,sales,08-Feb-23,C9,A6,Medimix,3,2305
2112,sales,09-Feb-23,C1,A1,Hamam,6,2177
2113,sales,09-Feb-23,C1,A2,LUX,10,2208
2114,sales,09-Feb-23,C1,A3,Park Avenue,1,2141
2115,sales,09-Feb-23,C1,A4,Cinthol,8,2110
2116,sales,09-Feb-23,C1,A5,Dove,4,2125
2117,sales,09-Feb-23,C1,A6,Medimix,4,2301
2118,sales,09-Feb-23,C2,A1,Hamam,6,2171
2119,sales,09-Feb-23,C2,A2,LUX,5,2203
2120,sales,09-Feb-23,C2,A3,Park Avenue,2,2139
2121,sales,09-Feb-23,C2,A4,Cinthol,5,2105
2122,sales,09-Feb-23,C2,A5,Dove,9,2116
2123,sales,09-Feb-23,C2,A6,Medimix,10,2291
2124,sales,09-Feb-23,C3,A1,Hamam,7,2164
2125,sales,09-Feb-23,C3,A2,LUX,7,2196
2126,sales,09-Feb-23,C3,A3,Park Avenue,10,2129
2127,sales,09-Feb-23,C3,A4,Cinthol,2,2103
2128,sales,09-Feb-23,C3,A5,Dove,3,2113
2129,sales,09-Feb-23,C3,A6,Medimix,8,2283
2130,sales,09-Feb-23,C4,A1,Hamam,7,2157
2131,sales,09-Feb-23,C4,A2,LUX,2,2194
2132,sales,09-Feb-23,C4,A3,Park Avenue,7,2122
2133,sales,09-Feb-23,C4,A4,Cinthol,6,2097
2134,sales,09-Feb-23,C4,A5,Dove,5,2108
2135,sales,09-Feb-23,C4,A6,Medimix,2,2281
2136,sales,09-Feb-23,C5,A1,Hamam,10,2147
2137,sales,09-Feb-23,C5,A2,LUX,5,2189
2138,sales,09-Feb-23,C5,A3,Park Avenue,2,2120
2139,sales,09-Feb-23,C5,A4,Cinthol,9,2088
2140,sales,09-Feb-23,C5,A5,Dove,2,2106
2141,sales,09-Feb-23,C5,A6,Medimix,2,2279
2142,sales,09-Feb-23,C6,A1,Hamam,7,2140
2143,sales,09-Feb-23,C6,A2,LUX,8,2181
2144,sales,09-Feb-23,C6,A3,Park Avenue,7,2113
2145,sales,09-Feb-23,C6,A4,Cinthol,3,2085
2146,sales,09-Feb-23,C6,A5,Dove,2,2104
2147,sales,09-Feb-23,C6,A6,Medimix,1,2278
2148,sales,09-Feb-23,C7,A1,Hamam,3,2137
2149,sales,09-Feb-23,C7,A2,LUX,7,2174
2150,sales,09-Feb-23,C7,A3,Park Avenue,9,2104
2151,sales,09-Feb-23,C7,A4,Cinthol,2,2083
2152,sales,09-Feb-23,C7,A5,Dove,2,2102
2153,sales,09-Feb-23,C7,A6,Medimix,9,2269
2154,sales,09-Feb-23,C8,A1,Hamam,2,2135
2155,sales,09-Feb-23,C8,A2,LUX,9,2165
2156,sales,09-Feb-23,C8,A3,Park Avenue,7,2097
2157,sales,09-Feb-23,C8,A4,Cinthol,5,2078
2158,sales,09-Feb-23,C8,A5,Dove,2,2100
2159,sales,09-Feb-23,C8,A6,Medimix,3,2266
2160,sales,09-Feb-23,C9,A1,Hamam,3,2132
2161,sales,09-Feb-23,C9,A2,LUX,4,2161
2162,sales,09-Feb-23,C9,A3,Park Avenue,7,2090
2163,sales,09-Feb-23,C9,A4,Cinthol,8,2070
2164,sales,09-Feb-23,C9,A5,Dove,3,2097
2165,sales,09-Feb-23,C9,A6,Medimix,10,2256
2166,sales,10-Feb-23,C1,A1,Hamam,6,2126
2167,sales,10-Feb-23,C1,A2,LUX,6,2155
2168,sales,10-Feb-23,C1,A3,Park Avenue,3,2087
2169,sales,10-Feb-23,C1,A4,Cinthol,10,2060
2170,sales,10-Feb-23,C1,A5,Dove,10,2087
2171,sales,10-Feb-23,C1,A6,Medimix,8,2248
2172,sales,10-Feb-23,C2,A1,Hamam,10,2116
2173,sales,10-Feb-23,C2,A2,LUX,7,2148
2174,sales,10-Feb-23,C2,A3,Park Avenue,4,2083
2175,sales,10-Feb-23,C2,A4,Cinthol,4,2056
2176,sales,10-Feb-23,C2,A5,Dove,10,2077
2177,sales,10-Feb-23,C2,A6,Medimix,1,2247
2178,sales,10-Feb-23,C3,A1,Hamam,4,2112
2179,sales,10-Feb-23,C3,A2,LUX,4,2144
2180,sales,10-Feb-23,C3,A3,Park Avenue,3,2080
2181,sales,10-Feb-23,C3,A4,Cinthol,1,2055
2182,sales,10-Feb-23,C3,A5,Dove,9,2068
2183,sales,10-Feb-23,C3,A6,Medimix,2,2245
2184,sales,10-Feb-23,C4,A1,Hamam,4,2108
2185,sales,10-Feb-23,C4,A2,LUX,7,2137
2186,sales,10-Feb-23,C4,A3,Park Avenue,6,2074
2187,sales,10-Feb-23,C4,A4,Cinthol,7,2048
2188,sales,10-Feb-23,C4,A5,Dove,2,2066
2189,sales,10-Feb-23,C4,A6,Medimix,2,2243
2190,sales,10-Feb-23,C5,A1,Hamam,1,2107
2191,sales,10-Feb-23,C5,A2,LUX,3,2134
2192,sales,10-Feb-23,C5,A3,Park Avenue,10,2064
2193,sales,10-Feb-23,C5,A4,Cinthol,10,2038
2194,sales,10-Feb-23,C5,A5,Dove,8,2058
2195,sales,10-Feb-23,C5,A6,Medimix,3,2240
2196,sales,10-Feb-23,C6,A1,Hamam,6,2101
2197,sales,10-Feb-23,C6,A2,LUX,9,2125
2198,sales,10-Feb-23,C6,A3,Park Avenue,8,2056
2199,sales,10-Feb-23,C6,A4,Cinthol,1,2037
2200,sales,10-Feb-23,C6,A5,Dove,5,2053
2201,sales,10-Feb-23,C6,A6,Medimix,9,2231
2202,sales,10-Feb-23,C7,A1,Hamam,10,2091
2203,sales,10-Feb-23,C7,A2,LUX,9,2116
2204,sales,10-Feb-23,C7,A3,Park Avenue,2,2054
2205,sales,10-Feb-23,C7,A4,Cinthol,6,2031
2206,sales,10-Feb-23,C7,A5,Dove,1,2052
2207,sales,10-Feb-23,C7,A6,Medimix,1,2230
2208,sales,10-Feb-23,C8,A1,Hamam,4,2087
2209,sales,10-Feb-23,C8,A2,LUX,6,2110
2210,sales,10-Feb-23,C8,A3,Park Avenue,8,2046
2211,sales,10-Feb-23,C8,A4,Cinthol,3,2028
2212,sales,10-Feb-23,C8,A5,Dove,3,2049
2213,sales,10-Feb-23,C8,A6,Medimix,6,2224
2214,sales,10-Feb-23,C9,A1,Hamam,9,2078
2215,sales,10-Feb-23,C9,A2,LUX,3,2107
2216,sales,10-Feb-23,C9,A3,Park Avenue,10,2036
2217,sales,10-Feb-23,C9,A4,Cinthol,2,2026
2218,sales,10-Feb-23,C9,A5,Dove,6,2043
2219,sales,10-Feb-23,C9,A6,Medimix,7,2217
2220,sales,11-Feb-23,C1,A1,Hamam,8,2070
2221,sales,11-Feb-23,C1,A2,LUX,10,2097
2222,sales,11-Feb-23,C1,A3,Park Avenue,6,2030
2223,sales,11-Feb-23,C1,A4,Cinthol,5,2021
2224,sales,11-Feb-23,C1,A5,Dove,6,2037
2225,sales,11-Feb-23,C1,A6,Medimix,10,2207
2226,sales,11-Feb-23,C2,A1,Hamam,1,2069
2227,sales,11-Feb-23,C2,A2,LUX,2,2095
2228,sales,11-Feb-23,C2,A3,Park Avenue,3,2027
2229,sales,11-Feb-23,C2,A4,Cinthol,8,2013
2230,sales,11-Feb-23,C2,A5,Dove,1,2036
2231,sales,11-Feb-23,C2,A6,Medimix,4,2203
2232,sales,11-Feb-23,C3,A1,Hamam,3,2066
2233,sales,11-Feb-23,C3,A2,LUX,9,2086
2234,sales,11-Feb-23,C3,A3,Park Avenue,5,2022
2235,sales,11-Feb-23,C3,A4,Cinthol,7,2006
2236,sales,11-Feb-23,C3,A5,Dove,2,2034
2237,sales,11-Feb-23,C3,A6,Medimix,1,2202
2238,sales,11-Feb-23,C4,A1,Hamam,3,2063
2239,sales,11-Feb-23,C4,A2,LUX,2,2084
2240,sales,11-Feb-23,C4,A3,Park Avenue,4,2018
2241,sales,11-Feb-23,C4,A4,Cinthol,4,2002
2242,sales,11-Feb-23,C4,A5,Dove,7,2027
2243,sales,11-Feb-23,C4,A6,Medimix,7,2195
2244,sales,11-Feb-23,C5,A1,Hamam,2,2061
2245,sales,11-Feb-23,C5,A2,LUX,7,2077
2246,sales,11-Feb-23,C5,A3,Park Avenue,3,2015
2247,sales,11-Feb-23,C5,A4,Cinthol,2,2000
2248,sales,11-Feb-23,C5,A5,Dove,6,2021
2249,sales,11-Feb-23,C5,A6,Medimix,8,2187
2250,sales,11-Feb-23,C6,A1,Hamam,8,2053
2251,sales,11-Feb-23,C6,A2,LUX,6,2071
2252,sales,11-Feb-23,C6,A3,Park Avenue,5,2010
2253,sales,11-Feb-23,C6,A4,Cinthol,3,1997
2254,sales,11-Feb-23,C6,A5,Dove,9,2012
2255,sales,11-Feb-23,C6,A6,Medimix,10,2177
2256,sales,11-Feb-23,C7,A1,Hamam,10,2043
2257,sales,11-Feb-23,C7,A2,LUX,3,2068
2258,sales,11-Feb-23,C7,A3,Park Avenue,5,2005
2259,sales,11-Feb-23,C7,A4,Cinthol,7,1990
2260,sales,11-Feb-23,C7,A5,Dove,1,2011
2261,sales,11-Feb-23,C7,A6,Medimix,4,2173
2262,sales,11-Feb-23,C8,A1,Hamam,6,2037
2263,sales,11-Feb-23,C8,A2,LUX,8,2060
2264,sales,11-Feb-23,C8,A3,Park Avenue,2,2003
2265,sales,11-Feb-23,C8,A4,Cinthol,3,1987
2266,sales,11-Feb-23,C8,A5,Dove,2,2009
2267,sales,11-Feb-23,C8,A6,Medimix,7,2166
2268,sales,11-Feb-23,C9,A1,Hamam,2,2035
2269,sales,11-Feb-23,C9,A2,LUX,4,2056
2270,sales,11-Feb-23,C9,A3,Park Avenue,3,2000
2271,sales,11-Feb-23,C9,A4,Cinthol,5,1982
2272,sales,11-Feb-23,C9,A5,Dove,4,2005
2273,sales,11-Feb-23,C9,A6,Medimix,7,2159
2274,sales,12-Feb-23,C1,A1,Hamam,2,2033
2275,sales,12-Feb-23,C1,A2,LUX,3,2053
2276,sales,12-Feb-23,C1,A3,Park Avenue,7,1993
2277,sales,12-Feb-23,C1,A4,Cinthol,6,1976
2278,sales,12-Feb-23,C1,A5,Dove,6,1999
2279,sales,12-Feb-23,C1,A6,Medimix,4,2155
2280,sales,12-Feb-23,C2,A1,Hamam,9,2024
2281,sales,12-Feb-23,C2,A2,LUX,5,2048
2282,sales,12-Feb-23,C2,A3,Park Avenue,10,1983
2283,sales,12-Feb-23,C2,A4,Cinthol,1,1975
2284,sales,12-Feb-23,C2,A5,Dove,2,1997
2285,sales,12-Feb-23,C2,A6,Medimix,2,2153
2286,sales,12-Feb-23,C3,A1,Hamam,2,2022
2287,sales,12-Feb-23,C3,A2,LUX,2,2046
2288,sales,12-Feb-23,C3,A3,Park Avenue,10,1973
2289,sales,12-Feb-23,C3,A4,Cinthol,6,1969
2290,sales,12-Feb-23,C3,A5,Dove,1,1996
2291,sales,12-Feb-23,C3,A6,Medimix,6,2147
2292,sales,12-Feb-23,C4,A1,Hamam,1,2021
2293,sales,12-Feb-23,C4,A2,LUX,3,2043
2294,sales,12-Feb-23,C4,A3,Park Avenue,4,1969
2295,sales,12-Feb-23,C4,A4,Cinthol,9,1960
2296,sales,12-Feb-23,C4,A5,Dove,2,1994
2297,sales,12-Feb-23,C4,A6,Medimix,2,2145
2298,sales,12-Feb-23,C5,A1,Hamam,4,2017
2299,sales,12-Feb-23,C5,A2,LUX,7,2036
2300,sales,12-Feb-23,C5,A3,Park Avenue,7,1962
2301,sales,12-Feb-23,C5,A4,Cinthol,3,1957
2302,sales,12-Feb-23,C5,A5,Dove,8,1986
2303,sales,12-Feb-23,C5,A6,Medimix,5,2140
2304,sales,12-Feb-23,C6,A1,Hamam,9,2008
2305,sales,12-Feb-23,C6,A2,LUX,8,2028
2306,sales,12-Feb-23,C6,A3,Park Avenue,10,1952
2307,sales,12-Feb-23,C6,A4,Cinthol,3,1954
2308,sales,12-Feb-23,C6,A5,Dove,10,1976
2309,sales,12-Feb-23,C6,A6,Medimix,4,2136
2310,sales,12-Feb-23,C7,A1,Hamam,6,2002
2311,sales,12-Feb-23,C7,A2,LUX,7,2021
2312,sales,12-Feb-23,C7,A3,Park Avenue,9,1943
2313,sales,12-Feb-23,C7,A4,Cinthol,6,1948
2314,sales,12-Feb-23,C7,A5,Dove,3,1973
2315,sales,12-Feb-23,C7,A6,Medimix,6,2130
2316,sales,12-Feb-23,C8,A1,Hamam,6,1996
2317,sales,12-Feb-23,C8,A2,LUX,9,2012
2318,sales,12-Feb-23,C8,A3,Park Avenue,9,1934
2319,sales,12-Feb-23,C8,A4,Cinthol,1,1947
2320,sales,12-Feb-23,C8,A5,Dove,2,1971
2321,sales,12-Feb-23,C8,A6,Medimix,1,2129
2322,sales,12-Feb-23,C9,A1,Hamam,3,1993
2323,sales,12-Feb-23,C9,A2,LUX,5,2007
2324,sales,12-Feb-23,C9,A3,Park Avenue,5,1929
2325,sales,12-Feb-23,C9,A4,Cinthol,10,1937
2326,sales,12-Feb-23,C9,A5,Dove,5,1966
2327,sales,12-Feb-23,C9,A6,Medimix,9,2120
2328,sales,13-Feb-23,C1,A1,Hamam,2,1991
2329,sales,13-Feb-23,C1,A2,LUX,9,1998
2330,sales,13-Feb-23,C1,A3,Park Avenue,7,1922
2331,sales,13-Feb-23,C1,A4,Cinthol,8,1929
2332,sales,13-Feb-23,C1,A5,Dove,1,1965
2333,sales,13-Feb-23,C1,A6,Medimix,4,2116
2334,sales,13-Feb-23,C2,A1,Hamam,9,1982
2335,sales,13-Feb-23,C2,A2,LUX,10,1988
2336,sales,13-Feb-23,C2,A3,Park Avenue,4,1918
2337,sales,13-Feb-23,C2,A4,Cinthol,10,1919
2338,sales,13-Feb-23,C2,A5,Dove,6,1959
2339,sales,13-Feb-23,C2,A6,Medimix,4,2112
2340,sales,13-Feb-23,C3,A1,Hamam,8,1974
2341,sales,13-Feb-23,C3,A2,LUX,7,1981
2342,sales,13-Feb-23,C3,A3,Park Avenue,3,1915
2343,sales,13-Feb-23,C3,A4,Cinthol,8,1911
2344,sales,13-Feb-23,C3,A5,Dove,7,1952
2345,sales,13-Feb-23,C3,A6,Medimix,8,2104
2346,sales,13-Feb-23,C4,A1,Hamam,10,1964
2347,sales,13-Feb-23,C4,A2,LUX,2,1979
2348,sales,13-Feb-23,C4,A3,Park Avenue,5,1910
2349,sales,13-Feb-23,C4,A4,Cinthol,9,1902
2350,sales,13-Feb-23,C4,A5,Dove,10,1942
2351,sales,13-Feb-23,C4,A6,Medimix,8,2096
2352,sales,13-Feb-23,C5,A1,Hamam,9,1955
2353,sales,13-Feb-23,C5,A2,LUX,10,1969
2354,sales,13-Feb-23,C5,A3,Park Avenue,1,1909
2355,sales,13-Feb-23,C5,A4,Cinthol,6,1896
2356,sales,13-Feb-23,C5,A5,Dove,5,1937
2357,sales,13-Feb-23,C5,A6,Medimix,7,2089
2358,sales,13-Feb-23,C6,A1,Hamam,9,1946
2359,sales,13-Feb-23,C6,A2,LUX,5,1964
2360,sales,13-Feb-23,C6,A3,Park Avenue,7,1902
2361,sales,13-Feb-23,C6,A4,Cinthol,2,1894
2362,sales,13-Feb-23,C6,A5,Dove,3,1934
2363,sales,13-Feb-23,C6,A6,Medimix,8,2081
2364,sales,13-Feb-23,C7,A1,Hamam,7,1939
2365,sales,13-Feb-23,C7,A2,LUX,4,1960
2366,sales,13-Feb-23,C7,A3,Park Avenue,3,1899
2367,sales,13-Feb-23,C7,A4,Cinthol,8,1886
2368,sales,13-Feb-23,C7,A5,Dove,2,1932
2369,sales,13-Feb-23,C7,A6,Medimix,8,2073
2370,sales,13-Feb-23,C8,A1,Hamam,9,1930
2371,sales,13-Feb-23,C8,A2,LUX,7,1953
2372,sales,13-Feb-23,C8,A3,Park Avenue,9,1890
2373,sales,13-Feb-23,C8,A4,Cinthol,6,1880
2374,sales,13-Feb-23,C8,A5,Dove,4,1928
2375,sales,13-Feb-23,C8,A6,Medimix,3,2070
2376,sales,13-Feb-23,C9,A1,Hamam,4,1926
2377,sales,13-Feb-23,C9,A2,LUX,3,1950
2378,sales,13-Feb-23,C9,A3,Park Avenue,10,1880
2379,sales,13-Feb-23,C9,A4,Cinthol,5,1875
2380,sales,13-Feb-23,C9,A5,Dove,1,1927
2381,sales,13-Feb-23,C9,A6,Medimix,8,2062
2382,sales,14-Feb-23,C1,A1,Hamam,5,1921
2383,sales,14-Feb-23,C1,A2,LUX,2,1948
2384,sales,14-Feb-23,C1,A3,Park Avenue,1,1879
2385,sales,14-Feb-23,C1,A4,Cinthol,8,1867
2386,sales,14-Feb-23,C1,A5,Dove,8,1919
2387,sales,14-Feb-23,C1,A6,Medimix,10,2052
2388,sales,14-Feb-23,C2,A1,Hamam,7,1914
2389,sales,14-Feb-23,C2,A2,LUX,7,1941
2390,sales,14-Feb-23,C2,A3,Park Avenue,3,1876
2391,sales,14-Feb-23,C2,A4,Cinthol,10,1857
2392,sales,14-Feb-23,C2,A5,Dove,3,1916
2393,sales,14-Feb-23,C2,A6,Medimix,9,2043
2394,sales,14-Feb-23,C3,A1,Hamam,3,1911
2395,sales,14-Feb-23,C3,A2,LUX,5,1936
2396,sales,14-Feb-23,C3,A3,Park Avenue,2,1874
2397,sales,14-Feb-23,C3,A4,Cinthol,9,1848
2398,sales,14-Feb-23,C3,A5,Dove,8,1908
2399,sales,14-Feb-23,C3,A6,Medimix,7,2036
2400,sales,14-Feb-23,C4,A1,Hamam,8,1903
2401,sales,14-Feb-23,C4,A2,LUX,3,1933
2402,sales,14-Feb-23,C4,A3,Park Avenue,5,1869
2403,sales,14-Feb-23,C4,A4,Cinthol,4,1844
2404,sales,14-Feb-23,C4,A5,Dove,7,1901
2405,sales,14-Feb-23,C4,A6,Medimix,3,2033
2406,sales,14-Feb-23,C5,A1,Hamam,7,1896
